Rank	Score	Type	ID	Name	Description
1413	1.3	cp	BRD-K01095011	finasteride	5-alpha reductase inhibitor
1414	1.3	cp	BRD-A10303790	talampicillin	Bacterial cell wall synthesis inhibitor
1415	1.3	cp	BRD-K51476772	ST-638	Tyrosine kinase inhibitor
1418	1.3	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
1419	1.3	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
1420	1.3	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
1402	1.33	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
1403	1.33	cp	BRD-K09499853	KU-0060648	DNA dependent protein kinase inhibitor
1392	1.34	cp	BRD-K35483542	alitretinoin	Retinoid receptor agonist
1393	1.34	cp	BRD-K60923938	veratridine	Sodium channel activator
1394	1.34	cp	BRD-K91243525	SR-142948	Neurotensin receptor antagonist
1395	1.34	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
1401	1.34	cp	BRD-A39390670	rabeprazole	ATPase inhibitor
1382	1.37	cp	BRD-K15519488	CS-110266	Dopamine receptor agonist
1383	1.37	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
1384	1.37	cp	BRD-K94270326	ecopipam	Dopamine receptor antagonist
1385	1.37	cp	BRD-K59273480	propentofylline	Adenosine reuptake inhibitor
1386	1.37	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
1381	1.38	cp	BRD-K29582677	flunarizine	Calcium channel blocker
1379	1.39	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
1377	1.4	cp	BRD-K10466330	AVA	Nucleophosmin inhibitor
1372	1.41	cp	BRD-U44700465	HG-5-88-01	Protein kinase inhibitor
1373	1.41	cp	BRD-K14696368	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide	NFkB pathway inhibitor
1374	1.41	cp	BRD-K12932420	YM-976	Phosphodiesterase inhibitor
1375	1.41	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
1376	1.41	cp	BRD-A15034104	bergenin	Interleukin inhibitor
1371	1.42	cp	BRD-K04185004	oxybuprocaine	Local anesthetic
1367	1.44	cp	BRD-K45988865	tetramethylsilane	Internal standard for NMR spectroscopy
1368	1.44	cp	BRD-K27737647	H-89	PKA inhibitor
1369	1.44	cp	BRD-K67680372	CI-966	GAT inhibitor
1370	1.44	cp	BRD-K54665485	R-59022	Diacylglycerol kinase inhibitor
1362	1.46	cp	BRD-K31627533	rimexolone	Glucocorticoid receptor agonist
1360	1.47	cp	BRD-K01779529	fluoropyruvate	Pyruvate dehydrogenase kinase inhibitor
1361	1.47	cp	BRD-A60197193	amisulpride	Dopamine receptor antagonist
1352	1.48	cp	BRD-K47539947	tetradecylthioacetic-acid	Lipid peroxidase inhibitor
1353	1.48	cp	BRD-K01638814	rilmenidine	Adrenergic receptor agonist
1354	1.48	cp	BRD-A43331270	niguldipine	Calcium channel blocker
1355	1.48	cp	BRD-K41996876	tyrphostin-1	EGFR inhibitor
1356	1.48	cp	BRD-A52588987	SKF-83566	Dopamine receptor antagonist
1359	1.48	cp	BRD-K46424862	hymecromone	Monoamine oxidase inhibitor
1347	1.49	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
1348	1.49	cp	BRD-A56892734	esomeprazole	ATPase inhibitor
1349	1.49	cp	BRD-K62353524	DY-131	Estrogen receptor agonist
1345	1.52	cp	BRD-K93332168	isocarboxazid	Monoamine oxidase inhibitor
1346	1.52	cp	BRD-K22193694	dioxybenzone	Topical sunscreen agent
1338	1.54	cp	BRD-K77133231	PD-169316	p38 MAPK inhibitor
1330	1.55	cp	BRD-K48923948	BMS-641988	Androgen receptor antagonist
1331	1.55	cp	BRD-K69556541	ryanodine	Calcium channel blocker
1332	1.55	cp	BRD-K31611373	fluprostenol	Prostanoid receptor agonist
1333	1.55	cp	BRD-K65503129	HSP90-inhibitor	HSP inhibitor
1334	1.55	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
1337	1.55	cp	BRD-A37837077	cyclazosin	Adrenergic receptor antagonist
1329	1.56	cp	BRD-A13807286	HA-14-1	BCL inhibitor
1322	1.59	cp	BRD-K98157055	SIB-1757	Glutamate receptor antagonist
1323	1.59	cp	BRD-K54094468	remoxipride	Dopamine receptor antagonist
1324	1.59	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
1325	1.59	cp	BRD-K54142781	cirazoline	Adrenergic receptor agonist
1326	1.59	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
1321	1.6	cp	BRD-K08619838	tremorine	Acetylcholine receptor agonist
1317	1.62	cp	BRD-A59808129	guggulsterone	Cholesterol inhibitor
1318	1.62	cp	BRD-A42571354	cetirizine	Histamine receptor antagonist
1304	1.66	cp	BRD-K34776109	glimepiride	Insulin secretagogue
1305	1.66	cp	BRD-K20995441	U-54494A	Opioid receptor agonist
1306	1.66	cp	BRD-A56012032	thiorphan	Membrane metalloendopeptidase inhibitor
1307	1.66	cp	BRD-A61793559	metolazone	Carbonic anhydrase inhibitor
1311	1.66	cp	BRD-A64092382	mexiletine	Sodium channel blocker
1295	1.69	cp	BRD-K66896231	BRD-K66896231	Acetylcholinesterase inhibitor
1296	1.69	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
1297	1.69	cp	BRD-K87226815	cycloserine	Bacterial cell wall synthesis inhibitor
1287	1.73	cp	BRD-K02715688	hydrastine	Tyrosine hydroxylase inhibitor
1288	1.73	cp	BRD-K63533170	AM-630	Cannabinoid receptor antagonist
1289	1.73	cp	BRD-K71266197	PSB-06126	NTPDase inhibitor
1290	1.73	cp	BRD-K79116891	proxymetacaine	Sodium channel blocker
1279	1.76	cp	BRD-K41903098	diphenoxylate	Opioid receptor agonist
1280	1.76	cp	BRD-K15601958	SEW-2871	Lysophospholipid receptor agonist
1281	1.76	cp	BRD-K92984783	melperone	Serotonin receptor antagonist
1272	1.8	cp	BRD-K60184833	tyrphostin-46	Tyrosine kinase inhibitor
1273	1.8	cp	BRD-K25186396	tangeritin	Cell cycle inhibitor
1274	1.8	cp	BRD-K85242180	beta-CCP	Indoleamine 2,3-dioxygenase inhibitor
1275	1.8	cp	BRD-K01624546	docosatrienoic-acid	LTB4 inhibitor
1276	1.8	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
1264	1.83	cp	BRD-K86930074	cediranib	KIT inhibitor
1265	1.83	cp	BRD-A58955223	sulforaphane	Antineoplastic
1266	1.83	cp	BRD-K05464208	JX-401	p38 MAPK inhibitor
1267	1.83	cp	BRD-K25906698	immepip	Histamine receptor agonist
1268	1.83	cp	BRD-K29668683	BD-1063	Sigma receptor antagonist
1256	1.87	cp	BRD-K88358234	xaliproden	Serotonin receptor agonist
1257	1.87	cp	BRD-K80451230	zamifenacin	Acetylcholine receptor antagonist
1252	1.89	cp	BRD-K62206109	VUF-5681	Histamine receptor antagonist
1245	1.9	cp	BRD-K50324045	avrainvillamide-analog-6	nucleophosmin inhibitor
1246	1.9	cp	BRD-A84134924	pancuronium	Acetylcholine receptor antagonist
1247	1.9	cp	BRD-A54927599	KF-38789	P-selectin inhibitor
1248	1.9	cp	BRD-K03981224	ethisterone	Progestogen hormone
1249	1.9	cp	BRD-K63945320	dihydrosamidin	Phospholipase inhibitor
1251	1.9	cp	BRD-A50764878	MDL-73005EF	Serotonin receptor antagonist
1244	1.93	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
1237	1.94	cp	BRD-A96255180	ribavirin	Antiviral
1238	1.94	cp	BRD-K65786282	CGP-7930	GABA receptor modulator
1239	1.94	cp	BRD-K07888196	tyrphostin-AG-538	IGF-1 inhibitor
1242	1.94	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
1233	1.96	cp	BRD-A60070924	alpha-estradiol	Estrogen receptor agonist
1229	1.97	cp	BRD-K77677632	SB-200646	Serotonin receptor antagonist
1230	1.97	cp	BRD-K15086322	JNJ-10191584	Histamine receptor antagonist
1224	2.02	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
1208	2.08	cp	BRD-K26134695	calpeptin	Calpain inhibitor
1209	2.08	cp	BRD-K80725821	RS-16566	Serotonin receptor antagonist
1202	2.11	cp	BRD-K09635134	l-erythro-MAPP	negative control for D-erythro-MAPP
1203	2.11	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
1196	2.14	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
1193	2.15	cp	BRD-K18059238	gamma-linolenic-acid	Cyclooxygenase inhibitor
1194	2.15	cp	BRD-K17378184	prestwick-559	Dopamine receptor agonist
1195	2.15	cp	BRD-A62057054	MDL-11939	Serotonin receptor antagonist
1187	2.18	cp	BRD-K55034111	pefloxacin	Bacterial DNA gyrase inhibitor
1188	2.18	cp	BRD-K18523449	mestanolone	Androgenic steroid
1189	2.18	cp	BRD-A92177080	betamethasone	Glucocorticoid receptor agonist
1191	2.18	cp	BRD-K05977355	fluconazole	Sterol demethylase inhibitor
1185	2.2	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
1180	2.22	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
1183	2.22	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
1176	2.24	cp	BRD-K52620403	STO-609	Calmodulin antagonist
1175	2.25	cp	BRD-K15834839	lobendazole	Anthelmintic
1171	2.28	cp	BRD-K67439147	SIB-1893	Glutamate receptor antagonist
1165	2.29	cp	BRD-K76698671	HNHA	HDAC inhibitor
1170	2.29	cp	BRD-K32247306	primidone	GABA receptor antagonist
1157	2.34	cp	BRD-K26160755	RS-45041-190	Imidazoline receptor agonist
1156	2.35	cp	BRD-K27141178	SB-203186	Serotonin receptor antagonist
1153	2.36	cp	BRD-K86595100	chlordiazepoxide	Benzodiazepine receptor agonist
1154	2.36	cp	BRD-K67013324	luzindole	Melatonin receptor antagonist
1148	2.39	cp	BRD-K61737877	VEGF-receptor-2-kinase-inhibitor-IV	VEGFR inhibitor
1145	2.4	cp	BRD-K67445247	flurofamide	Urease inhibitor
1146	2.4	cp	BRD-K63792901	arecaidine	Acetylcholine receptor agonist
1147	2.4	cp	BRD-K86434416	selegiline	Monoamine oxidase inhibitor
1144	2.41	cp	BRD-K86958018	olvanil	TRPV agonist
1137	2.43	cp	BRD-K65331431	retinyl	vitamin analog
1138	2.43	cp	BRD-K91733562	secoisolariciresinol	Antioxidant
1139	2.43	cp	BRD-A75478957	PD-166793	Metalloproteinase inhibitor
1140	2.43	cp	BRD-A15435692	BMY-14802	Sigma receptor antagonist
1142	2.43	cp	BRD-A48430263	pioglitazone	Insulin sensitizer
1130	2.47	cp	BRD-K19462402	buflomedil	Adrenergic receptor antagonist
1131	2.47	cp	BRD-K43290182	Ro-04-6790	Serotonin receptor antagonist
1133	2.47	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
1128	2.5	cp	BRD-K46212057	voriconazole	Cytochrome P450 inhibitor
1124	2.54	cp	BRD-A56245458	reichstein	Androgen receptor antagonist
1115	2.57	cp	BRD-A07395371	esmolol	Adrenergic receptor antagonist
1116	2.57	cp	BRD-K56745457	azauridine	Antiviral
1117	2.57	cp	BRD-K35240538	methylprednisolone	Glucocorticoid receptor agonist
1119	2.57	cp	BRD-K23875128	RHO-kinase-inhibitor-III[rockout]	Rho associated kinase inhibitor
1108	2.61	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
1109	2.61	cp	BRD-K10176267	L-701252	Glutamate receptor antagonist
1110	2.61	cp	BRD-K30867024	SB-216641	Serotonin receptor antagonist
1105	2.63	cp	BRD-K59962020	CHEMBL-374350	NFkB pathway inhibitor
1102	2.64	cp	BRD-K00206590	P-1075	ATP channel activator
1100	2.68	cp	BRD-K50387473	XMD-892	MAP kinase inhibitor
1096	2.71	cp	BRD-K09859624	methantheline	Acetylcholine receptor antagonist
1088	2.74	cp	BRD-K59037100	oxybenzone	Lipase inhibitor
1086	2.75	cp	BRD-U97083655	teicoplanin	Bacterial cell wall synthesis inhibitor
1087	2.75	cp	BRD-K00675675	CL-82198	Metalloproteinase inhibitor
1083	2.77	cp	BRD-K37447567	hydrocotarnine	Opioid receptor antagonist
1081	2.78	cp	BRD-A99411506	esculin	Antioxidant
1071	2.82	cp	BRD-K73290745	ICI-199441	Opioid receptor agonist
1076	2.82	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
1066	2.85	cp	BRD-K65814004	diphenyleneiodonium	Nitric oxide synthase inhibitor
1059	2.87	cp	BRD-K45401373	betulinic-acid	Apoptosis stimulant
1060	2.87	cp	BRD-K41868777	W-5	Calmodulin antagonist
1065	2.87	cp	BRD-A61392169	eliprodil	Glutamate receptor antagonist
1051	2.92	cp	BRD-K11663430	pyroxamide	HDAC inhibitor
1052	2.92	cp	BRD-K45446451	JZL-184	Monoacylglucerol lipase inhibitor
1053	2.92	cp	BRD-K19284129	salvinorin-a	Opioid receptor agonist
1046	2.96	cp	BRD-K18135438	chenodeoxycholic-acid	11-beta-HSD1 inhibitor
1038	3	cp	BRD-K69688083	mestinon	Cholinesterase inhibitor
1039	3	cp	BRD-K14807180	SB-221284	Serotonin receptor antagonist
1040	3	cp	BRD-K37618799	MRS-1220	Adenosine receptor antagonist
1041	3	cp	BRD-K03557653	sappanone-a	Tyrosinase inhibitor
1032	3.05	cp	BRD-K24859147	KIN001-242	Protein kinase inhibitor
1028	3.07	cp	BRD-A84327315	calcitriol	Vitamin D receptor agonist
1029	3.07	cp	BRD-A83431637	resmethrin	Cytochrome P450 inhibitor
1030	3.07	cp	BRD-A94793051	gestrinone	Progesterone receptor antagonist
1027	3.1	cp	BRD-K51223576	AG-99	Tyrosine kinase inhibitor
1024	3.11	cp	BRD-K29113274	ketoconazole	Sterol demethylase inhibitor
1020	3.16	cp	BRD-A38913120	BH3I-1	BCL inhibitor
1017	3.18	cp	BRD-K18895904	olanzapine	Dopamine receptor antagonist
1014	3.21	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
1011	3.24	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
1012	3.24	cp	BRD-K10098805	rhapontin	Apoptosis stimulant
1005	3.28	cp	BRD-K81169441	cerivastatin	HMGCR inhibitor
1006	3.28	cp	BRD-A54029483	IRL-2500	Endothelin receptor antagonist
999	3.31	cp	BRD-K36324071	NF-449	Purinergic receptor antagonist
995	3.32	cp	BRD-K40758068	efavirenz	HIV protease inhibitor
991	3.35	cp	BRD-A00993607	alprenolol	Adrenergic receptor antagonist
989	3.37	cp	BRD-K89014967	AS-703026	MEK inhibitor
981	3.45	cp	BRD-A77050075	heraclenol	Vitamin K antagonist
982	3.45	cp	BRD-K66093087	FGIN-1-43	Benzodiazepine receptor agonist
980	3.46	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
976	3.54	cp	BRD-K18816859	L-694247	Serotonin receptor agonist
973	3.55	cp	BRD-U94846492	quinine	Hemozoin biocrystallization inhibitor
972	3.56	cp	BRD-K92731339	perindopril	ACE inhibitor
970	3.59	cp	BRD-K09436313	prostaglandin	Prostanoid receptor antagonist
965	3.63	cp	BRD-A85234536	N6-cyclopentyladenosine	Adenosine receptor agonist
963	3.66	cp	BRD-K92991072	PAC-1	Caspase activator
964	3.66	cp	BRD-A52326238	isogedunin	HSP inhibitor
958	3.68	cp	BRD-K20197062	SA-94315	Caspase inhibitor
951	3.7	cp	BRD-K54472332	elvitegravir	HIV integrase inhibitor
952	3.7	cp	BRD-K22009844	phenprobamate	Muscle relaxant
953	3.7	cp	BRD-K24201553	SB-269970	Serotonin receptor antagonist
954	3.7	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
946	3.74	cp	BRD-K81062487	taurocholic-acid	Bile acid
947	3.74	cp	BRD-K62810658	PD-98059	MEK inhibitor
944	3.76	cp	BRD-K79353516	indolophenanthridine	CALY activator
941	3.77	cp	BRD-K56596464	QX-314	Sodium channel blocker
942	3.77	cp	BRD-K31699485	DMEOB	glutamate receptor modulator
943	3.77	cp	BRD-K50398167	meclofenamic-acid	Cyclooxygenase inhibitor
937	3.81	cp	BRD-A96799240	4-hydroxyretinoic-acid	Retinoid receptor binder
928	3.91	cp	BRD-K62982419	cilomilast	Phosphodiesterase inhibitor
929	3.91	cp	BRD-K68756823	FR-180204	-666
925	3.94	cp	BRD-K61480498	epoxycholesterol	LXR agonist
926	3.94	cp	BRD-A33711280	metixene	Acetylcholine receptor antagonist
921	3.95	cp	BRD-K85266041	DNQX	Glutamate receptor antagonist
923	3.95	cp	BRD-A91008255	bepridil	Calcium channel blocker
920	3.96	cp	BRD-K18250272	propoxycaine	Local anesthetic
914	4	cp	BRD-A37347161	BRL-52537	Opioid receptor agonist
912	4.02	cp	BRD-K39621635	artemether	Antimalarial
913	4.02	cp	BRD-K82731415	olomoucine	CDK inhibitor
907	4.04	cp	BRD-A17453586	MDL-72832	Serotonin receptor agonist
908	4.04	cp	BRD-A72703248	SKF-96365	Calcium channel blocker
906	4.05	cp	BRD-A26002865	verrucarin-a	Protein synthesis inhibitor
898	4.12	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
896	4.16	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
893	4.19	cp	BRD-K88849294	lobaric-acid	Tyrosine phosphatase inhibitor
888	4.26	cp	BRD-K36864847	BD-1047	Adrenergic receptor antagonist
885	4.29	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
881	4.35	cp	BRD-A16754160	ampicillin	Bacterial cell wall synthesis inhibitor
880	4.36	cp	BRD-K30570479	VU-0400195-3	Glutamate receptor modulator
879	4.37	cp	BRD-K35687265	ON-01910	PLK inhibitor
874	4.4	cp	BRD-K42098891	protriptyline	Tricyclic antidepressant
869	4.48	cp	BRD-A49906757	scopolamine	Acetylcholine receptor antagonist
864	4.62	cp	BRD-A28856712	tetryzoline	Adrenergic receptor agonist
865	4.62	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
859	4.69	cp	BRD-K76205745	losartan	Angiotensin receptor antagonist
858	4.7	cp	BRD-A74907996	equol	Estrogen receptor agonist
856	4.76	cp	BRD-K35498378	alrestatin	Aldose reductase inhibitor
848	4.82	cp	BRD-K68190965	GR-46611	Serotonin receptor agonist
838	4.93	cp	BRD-A30815329	felodipine	Calcium channel blocker
834	5.04	cp	BRD-K01436366	XMD-1150	Leucine rich repeat kinase inhibitor
835	5.04	cp	BRD-K33211335	dextromethorphan	Glutamate receptor antagonist
831	5.07	cp	BRD-K85925969	zalcitabine	Nucleoside reverse transcriptase inhibitor
832	5.07	cp	BRD-K01192156	tyrphostin-AG-112	Protein tyrosine kinase inhibitor
830	5.1	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
828	5.14	cp	BRD-A22844106	tenoxicam	Cyclooxygenase inhibitor
826	5.16	cp	BRD-K68246049	TTNPB	Retinoid receptor agonist
827	5.16	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
825	5.19	cp	BRD-K62929068	6-benzylaminopurine	Purinergic receptor activator
824	5.2	cp	BRD-A44551378	LFM-A12	EGFR inhibitor
817	5.32	cp	BRD-A30435184	metergoline	Dopamine receptor agonist
813	5.38	cp	BRD-A65671304	candesartan	Angiotensin receptor antagonist
812	5.39	cp	BRD-K94841585	emodic-acid	Laxative
810	5.43	cp	BRD-K63343048	orlistat	Lipase inhibitor
809	5.46	cp	BRD-A55393291	testosterone	Androgen receptor agonist
808	5.5	cp	BRD-A36267905	buphenine	Adrenergic receptor agonist
799	5.69	cp	BRD-A15530910	carpindolol	Adrenergic receptor antagonist
797	5.74	cp	BRD-K72726508	arcyriaflavin-a	CDK inhibitor
791	5.86	cp	BRD-K14536225	piceid	Glucosidase inhibitor
788	5.88	cp	BRD-K99498722	NPI-2358	Tubulin inhibitor
786	5.96	cp	BRD-K82823076	RO-15-4513	GABA benzodiazepine site receptor inverse agonist
783	5.98	cp	BRD-K25741894	skimmianine	Acetylcholinesterase inhibitor
778	6.03	cp	BRD-K34014345	naproxol	Anti-inflammatory
777	6.05	cp	BRD-A24817035	laudanosine	Central nervous system agent
775	6.07	cp	BRD-K08554278	bisbenzimide	DNA binding agent
772	6.13	cp	BRD-K14791739	fluticasone	Glucocorticoid receptor agonist
773	6.13	cp	BRD-K59637651	NSC-119889	Protein synthesis inhibitor
766	6.24	cp	BRD-K41260949	valproic-acid	HDAC inhibitor
762	6.31	cp	BRD-A02333338	cyclopamine	Smoothened receptor antagonist
763	6.31	cp	BRD-K05673000	dicloxacillin	Bacterial cell wall synthesis inhibitor
759	6.37	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
756	6.4	cp	BRD-K01493881	apigenin	Casein kinase inhibitor
754	6.41	cp	BRD-K94379058	BML-190	Cannabinoid receptor inverse agonist
747	6.55	cp	BRD-A68888262	azelastine	Histamine receptor antagonist
741	6.65	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
737	6.73	cp	BRD-K49456190	prima-1-met	thioredoxin inhibitor
718	7.02	cp	BRD-K22947005	dexbrompheniramine	Histamine receptor antagonist
717	7.03	cp	BRD-A85472596	L-670596	Prostanoid receptor antagonist
714	7.05	cp	BRD-K84141129	VU-0400193-3	Glutamate receptor modulator
708	7.19	cp	BRD-K88759641	EMD-66684	Angiotensin receptor antagonist
709	7.19	cp	BRD-K32836707	CAY-10577	Casein kinase inhibitor
704	7.29	cp	BRD-K37516142	idebenone	Calcium channel modulator
702	7.32	cp	BRD-A97479839	piperidolate	Acetylcholine receptor antagonist
699	7.42	cp	BRD-K70557564	zosuquidar	P-glycoprotein inhibitor
697	7.51	cp	BRD-K93176058	AC-55649	Retinoid receptor agonist
696	7.54	cp	BRD-A35108200	dexamethasone	Glucocorticoid receptor agonist
693	7.68	cp	BRD-A37052580	physostigmine	Acetylcholinesterase inhibitor
687	7.78	cp	BRD-A28746609	paclitaxel	Tubulin inhibitor
685	7.79	cp	BRD-K91696562	orantinib	FGFR inhibitor
681	7.89	cp	BRD-K95921201	reserpine	Vesicular monoamine transporter inhibitor
679	7.93	cp	BRD-A50928468	norgestrel	Progesterone receptor agonist
677	7.98	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
673	8.22	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
672	8.28	cp	BRD-K57886322	fluocinonide	Glucocorticoid receptor agonist
666	8.45	cp	BRD-K90333595	phentolamine	Adrenergic receptor antagonist
665	8.46	cp	BRD-A36707673	hydroxycholesterol	LXR agonist
663	8.47	cp	BRD-K08996725	zolantidine	Histamine receptor antagonist
662	8.48	cp	BRD-K15791587	L-733060	Tachykinin antagonist
661	8.52	cp	BRD-K69032158	diprotin-a	Dipeptidyl peptidase inhibitor
659	8.55	cp	BRD-K15868788	SDZ-205-557	Serotonin receptor antagonist
658	8.56	cp	BRD-K32318651	acyclovir	DNA polymerase inhibitor
652	8.65	cp	BRD-A14966924	alaproclate	Serotonin receptor antagonist
651	8.69	cp	BRD-K08109516	L-701324	Glutamate receptor antagonist
642	8.96	cp	BRD-K01555864	dibenzoylmethane	Antineoplastic
641	8.97	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
637	9.19	cp	BRD-K97365803	PI-828	PI3K inhibitor
635	9.22	cp	BRD-K20287671	SU-4312	PDGFR receptor inhibitor
634	9.24	cp	BRD-K41143549	BRD-K41143549	Glutamate receptor antagonist
632	9.29	cp	BRD-K82143716	flucytosine	Antifungal
631	9.3	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
629	9.35	cp	BRD-K38903228	hesperidin	Flavanone glycoside
626	9.48	cp	BRD-A15010982	HU-211	Glutamate receptor antagonist
623	9.49	cp	BRD-K99029477	prometon	Photosynthesis inhibitor
621	9.53	cp	BRD-A44008656	doxylamine	Histamine receptor antagonist
613	9.65	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
609	9.73	cp	BRD-K96670504	lonidamine	Glucokinase inhibitor
610	9.73	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
611	9.73	cp	BRD-K98426715	tubacin	HDAC inhibitor
606	9.78	cp	BRD-A33833419	TER-14687	Inhibitor of translocation of PKCq in T cells
605	9.84	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
604	9.87	cp	BRD-K45861246	azaperone	Dopamine receptor antagonist
602	9.96	cp	BRD-K04430056	7-nitroindazole	nitric oxide synthase inhibitor
599	10.12	cp	BRD-K68392338	ZK-93426	Benzodiazepine receptor antagonist
595	10.24	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
593	10.31	cp	BRD-K48722258	dilazep	Adenosine reuptake inhibitor
590	10.39	cp	BRD-K68065987	MK-2206	AKT inhibitor
588	10.46	cp	BRD-A51820102	econazole	Bacterial cell wall synthesis inhibitor
586	10.51	cp	BRD-K40901640	cinanserin	Serotonin receptor antagonist
579	10.68	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
577	10.8	cp	BRD-K06467078	corynanthine	Adrenergic receptor antagonist
576	10.82	cp	BRD-K47761761	PD-168077	Dopamine receptor agonist
573	10.86	cp	BRD-K35531059	molsidomine	Guanylyl cyclase activator
572	10.89	cp	BRD-K13211965	L-741742	Dopamine receptor antagonist
567	11.08	cp	BRD-K15502390	nevirapine	Reverse transcriptase inhibitor
564	11.16	cp	BRD-K05977823	tenovins	SIRT inhibitor
562	11.21	cp	BRD-K80325895	eicosadienoic-acid	-666
560	11.23	cp	BRD-A00267231	hemado	Adenosine receptor agonist
561	11.23	cp	BRD-K38323065	phenacetin	Cyclooxygenase inhibitor
559	11.24	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
555	11.34	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
552	11.41	cp	BRD-K67844266	MLN-4924	Nedd activating enzyme inhibitor
551	11.43	cp	BRD-K61097567	SB-218795	Tachykinin antagonist
549	11.44	cp	BRD-K21565985	xylazine	Adrenergic receptor agonist
544	11.61	cp	BRD-A29289453	PCA-4248	Platelet activating factor receptor antagonist
545	11.61	cp	BRD-A69917777	aminopentamide	Acetylcholine receptor antagonist
543	11.78	cp	BRD-K64451768	GANT-58	GLI antagonist
541	11.81	cp	BRD-K55930204	phenytoin	Hydantoin antiepileptic
540	11.83	cp	BRD-K76304753	phenazopyridine	Local anesthetic
539	11.96	cp	BRD-K02953697	naringin	Cytochrome P450 inhibitor
535	12.13	cp	BRD-A65282128	cefazolin	Bacterial cell wall synthesis inhibitor
533	12.16	cp	BRD-K41445866	alfaxalone	Chloride channel agonist
530	12.23	cp	BRD-K68095457	palmitoylethanolamide	Cannabinoid receptor agonist
528	12.3	cp	BRD-A35519318	benidipine	Calcium channel blocker
526	12.35	cp	BRD-A07000685	hydrocortisone	Glucocorticoid receptor agonist
527	12.35	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
525	12.37	cp	BRD-K44353683	nateglinide	Insulin secretagogue
521	12.49	cp	BRD-K42679050	Y-27152	Potassium channel activator
520	12.52	cp	BRD-K88560311	rucaparib	PARP inhibitor
519	12.58	cp	BRD-K95739795	tetrabenazine	Vesicular monoamine transporter inhibitor
518	12.69	cp	BRD-K82561139	ricinine	Casein kinase inhibitor
514	12.85	cp	BRD-K09764130	mead-ethanolamide	Cannabinoid receptor agonist
509	13.03	cp	BRD-A37492983	iocetamic-acid	Radiopaque medium
507	13.05	cp	BRD-K70281171	U-99194	Dopamine receptor antagonist
504	13.15	cp	BRD-A68281735	REV-5901	Leukotriene receptor antagonist
498	13.34	cp	BRD-K58772419	AZD-6482	PI3K inhibitor
499	13.34	cp	BRD-A20239487	atenolol	Adrenergic receptor antagonist
496	13.35	cp	BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor
