Rank	Score	Type	ID	Name	Description
7171	-0.32	cp	BRD-A30655177	LFM-A13	BTK inhibitor
7172	-0.32	cp	BRD-K89274813	DMP-543	Acetylcholine release stimulant
7173	-0.32	cp	BRD-K18909381	CGS-12066B	Serotonin receptor agonist
7174	-0.32	cp	BRD-K42748308	XE-991	Potassium channel blocker
7175	-0.32	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
7176	-0.32	cp	BRD-K29673530	hypericin	Tyrosine kinase inhibitor
7177	-0.32	cp	BRD-A90131694	alclometasone	Glucocorticoid receptor agonist
7178	-0.32	cp	BRD-K36737713	AG-957	Protein tyrosine kinase inhibitor
7179	-0.32	cp	BRD-K64052750	gefitinib	EGFR inhibitor
7182	-0.34	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
7183	-0.35	cp	BRD-K25079130	avrainvillamide-analog-4	nucleophosmin inhibitor
7184	-0.35	cp	BRD-K62996583	lidoflazine	Calcium channel blocker
7185	-0.35	cp	BRD-K91315211	betahistine	Histamine receptor agonist
7186	-0.35	cp	BRD-K54704028	BAY-36-7620	Glutamate receptor antagonist
7187	-0.35	cp	BRD-A61793559	metolazone	Carbonic anhydrase inhibitor
7188	-0.35	cp	BRD-K47659338	EMD-386088	Serotonin receptor agonist
7189	-0.35	cp	BRD-A87606379	nadolol	Adrenergic receptor antagonist
7190	-0.35	cp	BRD-K00317371	RITA	MDM inhibitor
7192	-0.39	cp	BRD-A92630576	trimebutine	Opioid receptor agonist
7193	-0.39	cp	BRD-K94649603	taxifolin	Opioid receptor antagonist
7194	-0.39	cp	BRD-A18579359	wiskostatin	Neural Wiskott-Aldrich syndrome protein inhibitor
7195	-0.39	cp	BRD-A11605036	thiocolchicoside	GABA receptor antagonist
7196	-0.39	cp	BRD-K04111260	raclopride	Dopamine receptor antagonist
7197	-0.39	cp	BRD-K32526544	DCEBIO	Potassium channel activator
7198	-0.39	cp	BRD-K32164935	tolazamide	ATP channel blocker
7199	-0.39	cp	BRD-K95237249	probenecid	Uricosuric blocker
7200	-0.39	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
7201	-0.4	cp	BRD-A28856712	tetryzoline	Adrenergic receptor agonist
7203	-0.42	cp	BRD-K51485625	ritonavir	HIV protease inhibitor
7204	-0.42	cp	BRD-A52588987	SKF-83566	Dopamine receptor antagonist
7205	-0.42	cp	BRD-K59273480	propentofylline	Adenosine reuptake inhibitor
7206	-0.42	cp	BRD-A55913614	primaquine	Antimalarial
7207	-0.42	cp	BRD-A27887842	prednisolone	Glucocorticoid receptor agonist
7208	-0.42	cp	BRD-A74980173	gatifloxacin	Bacterial DNA gyrase inhibitor
7209	-0.42	cp	BRD-K63979671	etifenin	Compound used in hepatobiliary scans of the liver
7210	-0.42	cp	BRD-A31521121	methocarbamol	Muscle relaxant
7211	-0.42	cp	BRD-A42759514	ornidazole	Antiprotozoal
7212	-0.42	cp	BRD-K77641333	naphazoline	Adrenergic receptor agonist
7213	-0.42	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
7215	-0.46	cp	BRD-K61323504	SB-225002	CC chemokine receptor antagonist
7216	-0.46	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
7217	-0.46	cp	BRD-K14765469	vesamicol	Acetylcholinesterase inhibitor
7218	-0.46	cp	BRD-K79366068	PSB-069	NTPDase inhibitor
7219	-0.46	cp	BRD-A91452556	estradiol-cypionate	Estrogen receptor agonist
7223	-0.47	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
7224	-0.49	cp	BRD-K69837166	trap-101	Nociceptin/orphanin FQ (NOP) receptor antagonist
7225	-0.49	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
7226	-0.49	cp	BRD-K15933101	ropinirole	Dopamine receptor agonist
7227	-0.49	cp	BRD-K50859149	sulfafurazole	Bacterial antifolate
7228	-0.52	cp	BRD-A23359898	sibutramine	Serotonin reuptake inhibitor
7229	-0.53	cp	BRD-K64451768	GANT-58	GLI antagonist
7230	-0.53	cp	BRD-K88611939	aniracetam	Glutamate receptor agonist
7231	-0.53	cp	BRD-K40887525	ritanserin	Serotonin receptor antagonist
7232	-0.53	cp	BRD-K95899059	LY-344864	Serotonin receptor agonist
7233	-0.53	cp	BRD-A85280935	quinpirole	Dopamine receptor agonist
7234	-0.53	cp	BRD-K12539581	nocodazole	Tubulin inhibitor
7236	-0.56	cp	BRD-K85503079	perospirone	Dopamine receptor antagonist
7237	-0.56	cp	BRD-K43245338	MDL-28170	Calpain inhibitor
7238	-0.56	cp	BRD-K72222507	quinapril	ACE inhibitor
7239	-0.56	cp	BRD-K50891186	GR-103691	Dopamine receptor antagonist
7241	-0.56	cp	BRD-K47639036	flavoxate	Acetylcholine receptor antagonist
7242	-0.56	cp	BRD-A09094913	strychnine	Acetylcholine receptor antagonist
7246	-0.6	cp	BRD-K06208435	YS-035	Calcium channel blocker
7247	-0.6	cp	BRD-K93460210	lamotrigine	Serotonin receptor antagonist
7248	-0.6	cp	BRD-A56012032	thiorphan	Membrane metalloendopeptidase inhibitor
7249	-0.6	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
7250	-0.6	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
7251	-0.6	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
7252	-0.61	cp	BRD-K40742111	baeomycesic-acid	Lipoxygenase inhibitor
7254	-0.63	cp	BRD-K62310379	fluticasone	Glucocorticoid receptor agonist
7255	-0.63	cp	BRD-K97181089	amiloride	Sodium channel blocker
7256	-0.63	cp	BRD-K21548250	moracizine	Sodium channel blocker
7259	-0.67	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
7260	-0.67	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
7261	-0.67	cp	BRD-K09859624	methantheline	Acetylcholine receptor antagonist
7262	-0.67	cp	BRD-K51918615	iodophenpropit	Histamine receptor antagonist
7263	-0.67	cp	BRD-A69960130	bromocriptine	Dopamine receptor agonist
7264	-0.67	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
7265	-0.67	cp	BRD-K21733600	rofecoxib	Cyclooxygenase inhibitor
7266	-0.67	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
7267	-0.67	cp	BRD-K01663662	diphenidol	Acetylcholine receptor agonist
7268	-0.67	cp	BRD-K05977355	fluconazole	Sterol demethylase inhibitor
7269	-0.67	cp	BRD-K47869605	podophyllotoxin	Microtubule inhibitor
7270	-0.67	cp	BRD-A09472452	flecainide	Sodium channel blocker
7271	-0.67	cp	BRD-A38030642	cyclosporin-a	Calcineurin inhibitor
7275	-0.7	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
7276	-0.7	cp	BRD-K38305202	domperidone	Dopamine receptor antagonist
7277	-0.72	cp	BRD-A34255068	rolipram	Phosphodiesterase inhibitor
7279	-0.74	cp	BRD-K85925969	zalcitabine	Nucleoside reverse transcriptase inhibitor
7280	-0.74	cp	BRD-A93659613	GR-89696	Opioid receptor agonist
7281	-0.74	cp	BRD-A43671941	oxprenolol	Adrenergic receptor antagonist
7282	-0.74	cp	BRD-K50214219	CS-1657	PARP inhibitor
7284	-0.77	cp	BRD-K15616905	CCCP	Mitochondrial oxidative phosphorylation uncoupler
7285	-0.78	cp	BRD-K15519488	CS-110266	Dopamine receptor agonist
7286	-0.78	cp	BRD-K44876623	zolpidem	Benzodiazepine receptor agonist
7287	-0.78	cp	BRD-K57033106	tripelennamine	Histamine receptor antagonist
7288	-0.78	cp	BRD-K92138166	mammea-a	other antibiotic
7289	-0.78	cp	BRD-A62021152	WAY-161503	Serotonin receptor agonist
7293	-0.81	cp	BRD-K04196797	oxcarbazepine	Sodium channel blocker
7294	-0.81	cp	BRD-K04146668	GW-441756	Growth factor receptor inhibitor
7295	-0.81	cp	BRD-K20655524	mefexamide	Psychoactive drug
7299	-0.85	cp	BRD-K39983086	loteprednol	Glucocorticoid receptor agonist
7300	-0.85	cp	BRD-K93095519	SJ-172550	MDM inhibitor
7301	-0.85	cp	BRD-K42221274	NNC-711	GAT inhibitor
7302	-0.85	cp	BRD-A67862938	naftidrofuryl	Adrenergic receptor antagonist
7303	-0.85	cp	BRD-K38055836	etamivan	Respiratory stimulant
7304	-0.85	cp	BRD-A46393198	tetramisole	Immunostimulant
7305	-0.85	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
7306	-0.85	cp	BRD-U88459701	atorvastatin	HMGCR inhibitor
7307	-0.87	cp	BRD-K64994968	progesterone	Progesterone receptor agonist
7308	-0.88	cp	BRD-K85402309	dovitinib	EGFR inhibitor
7309	-0.88	cp	BRD-A70449690	forskolin	Adenylyl cyclase activator
7310	-0.88	cp	BRD-A96897502	U-74389F	Lipid peroxidase inhibitor
7311	-0.88	cp	BRD-A53576514	orphenadrine	Acetylcholine receptor antagonist
7312	-0.88	cp	BRD-K98769987	flumazenil	Benzodiazepine receptor antagonist
7313	-0.88	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
7314	-0.88	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
7315	-0.88	cp	BRD-K45330754	diethylstilbestrol	Estrogen receptor agonist
7317	-0.92	cp	BRD-K56115039	BU-226	Imidazoline receptor ligand
7318	-0.92	cp	BRD-A47598013	citalopram	Serotonin reuptake inhibitor
7320	-0.93	cp	BRD-K78838262	austricine	Hypolipidemic
7322	-0.95	cp	BRD-K33483813	actarit	Interleukin receptor agonist
7327	-0.99	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
7328	-0.99	cp	BRD-K99818283	PIK-90	PI3K inhibitor
7329	-0.99	cp	BRD-A60070924	alpha-estradiol	Estrogen receptor agonist
7330	-0.99	cp	BRD-K34330170	rotenonic-acid	Retinoid receptor antagonist
7331	-0.99	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
7332	-0.99	cp	BRD-A75455249	kavain	Calcium channel modulator
7333	-0.99	cp	BRD-K87158025	benzamil	Sodium channel blocker
7334	-0.99	cp	BRD-K43290182	Ro-04-6790	Serotonin receptor antagonist
7335	-0.99	cp	BRD-K02404261	caffeine	Adenosine receptor antagonist
7337	-1.02	cp	BRD-K73991644	isoquercetin	Aldose reductase inhibitor
7338	-1.02	cp	BRD-K49456190	prima-1-met	thioredoxin inhibitor
7339	-1.02	cp	BRD-K48029790	OBAA	Phospholipase inhibitor
7340	-1.02	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
7346	-1.06	cp	BRD-K91900765	VX-745	p38 MAPK inhibitor
7348	-1.07	cp	BRD-K59522102	piperine	Monoamine oxidase inhibitor
7349	-1.09	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
7350	-1.09	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
7351	-1.09	cp	BRD-K10870738	CDC	Lipoxygenase inhibitor
7356	-1.13	cp	BRD-K08640512	RS-100329	Adrenergic receptor antagonist
7357	-1.13	cp	BRD-K49890030	gavestinel	Glutamate receptor antagonist
7358	-1.13	cp	BRD-A39969961	eplerenone	Cytochrome P450 inhibitor
7359	-1.13	cp	BRD-A41304429	practolol	Adrenergic receptor antagonist
7363	-1.16	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
7364	-1.16	cp	BRD-A70083328	secnidazole	Acetylcholinesterase inhibitor
7365	-1.18	cp	BRD-K85871428	SC-68376	p38 MAPK inhibitor
7366	-1.18	cp	BRD-A49370193	RO-60-0175	Serotonin receptor agonist
7369	-1.2	cp	BRD-K63195589	tipifarnib	Farnesyltransferase inhibitor
7370	-1.2	cp	BRD-K98157055	SIB-1757	Glutamate receptor antagonist
7371	-1.2	cp	BRD-K72029282	probucol	Atherogenesis inhibitor
7372	-1.2	cp	BRD-K55424922	anpirtoline	Serotonin receptor agonist
7375	-1.23	cp	BRD-K80672993	M2-PK-activator	-666
7376	-1.23	cp	BRD-K45988865	tetramethylsilane	Internal standard for NMR spectroscopy
7377	-1.23	cp	BRD-A29734509	disopyramide	Sodium channel blocker
7379	-1.24	cp	BRD-K48692744	NU-1025	PARP inhibitor
7381	-1.25	cp	BRD-A45499626	UBP-302	Glutamate receptor antagonist
7382	-1.25	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
7388	-1.3	cp	BRD-K96809896	SKF-86002	p38 MAPK inhibitor
7389	-1.3	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
7391	-1.3	cp	BRD-K36740062	GSK-1070916	Aurora kinase inhibitor
7392	-1.3	cp	BRD-K52313696	tacedinaline	HDAC inhibitor
7393	-1.3	cp	BRD-K74763371	bosentan	Endothelin receptor antagonist
7394	-1.3	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
7396	-1.32	cp	BRD-A11990600	lorazepam	Benzodiazepine receptor agonist
7399	-1.34	cp	BRD-K40758068	efavirenz	HIV protease inhibitor
7408	-1.37	cp	BRD-K04412738	tramadol	Norepinephrine reuptake inhibitor
7409	-1.37	cp	BRD-K51805276	temefos	Cholinesterase inhibitor
7410	-1.37	cp	BRD-K18316707	O-1918	Cannabinoid receptor antagonist
7411	-1.37	cp	BRD-A25143711	hydrocortisone	Glucocorticoid receptor agonist
7412	-1.37	cp	BRD-K27737647	H-89	PKA inhibitor
7413	-1.37	cp	BRD-A93477898	PETCM	Caspase activator
7415	-1.37	cp	BRD-K51575138	TPCA-1	IKK inhibitor
7416	-1.38	cp	BRD-A35912562	pregnenolone	Glutamate receptor modulator
7423	-1.41	cp	BRD-K60184833	tyrphostin-46	Tyrosine kinase inhibitor
7424	-1.41	cp	BRD-A17428743	BW-723C86	Serotonin receptor agonist
7425	-1.41	cp	BRD-K91623615	ABT-751	Tubulin inhibitor
7429	-1.44	cp	BRD-A23683907	NAS-181	Serotonin receptor antagonist
7430	-1.44	cp	BRD-A49734948	foliosidine	Plant alkaloid
7431	-1.44	cp	BRD-K08132273	tyrphostin	EGFR inhibitor
7433	-1.46	cp	BRD-K68336408	tyrphostin-AG-1478	EGFR inhibitor
7437	-1.48	cp	BRD-A85587465	bemesetron	Serotonin receptor antagonist
7438	-1.48	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
7439	-1.48	cp	BRD-K18194590	mephentermine	Adrenergic receptor agonist
7442	-1.52	cp	BRD-K78692225	leflunomide	Dihydroorotate dehydrogenase inhibitor
7443	-1.52	cp	BRD-M00539986	formoterol	Adrenergic receptor agonist
7446	-1.54	cp	BRD-A92439610	triamcinolone	Glucocorticoid receptor agonist
7447	-1.55	cp	BRD-K15196155	IBC-293	Hydroxycarboxylic acid receptor agonist
7453	-1.62	cp	BRD-K84996949	sinensetin	Cyclooxygenase inhibitor
7454	-1.62	cp	BRD-A00758722	noretynodrel	Progestogen hormone
7455	-1.62	cp	BRD-K06234293	LY-364947	TGF beta receptor inhibitor
7456	-1.62	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
7460	-1.65	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
7461	-1.66	cp	BRD-K18059238	gamma-linolenic-acid	Cyclooxygenase inhibitor
7464	-1.66	cp	BRD-A42571354	cetirizine	Histamine receptor antagonist
7467	-1.69	cp	BRD-K53318339	vinpocetine	Phosphodiesterase inhibitor
7469	-1.7	cp	BRD-K77008974	WYE-354	MTOR inhibitor
7475	-1.73	cp	BRD-A59215453	lobelanidine	Acetylcholine receptor antagonist
7476	-1.74	cp	BRD-K64606589	apicidin	HDAC inhibitor
7477	-1.74	cp	BRD-K28470988	L-690330	Inositol monophosphatase inhibitor
7478	-1.76	cp	BRD-A74907996	equol	Estrogen receptor agonist
7479	-1.76	cp	BRD-K97863768	prothionamide	Mycobacterium tuberculosis enoyl-[acyl-carrier-protein] reductase [NADH] (inhA) inhibitor
7480	-1.76	cp	BRD-A97104540	fenoterol	Adrenergic receptor agonist
7481	-1.76	cp	BRD-A47513740	calyculin	Protein phosphatase inhibitor
7484	-1.8	cp	BRD-K74761218	WT-171	HDAC inhibitor
7485	-1.8	cp	BRD-K10042277	desmethylclozapine	Acetylcholine receptor agonist
7486	-1.8	cp	BRD-A94709349	metaxalone	Muscle relaxant
7487	-1.8	cp	BRD-K88849294	lobaric-acid	Tyrosine phosphatase inhibitor
7488	-1.81	cp	BRD-K03319035	maprotiline	Norepinephrine reuptake inhibitor
7492	-1.83	cp	BRD-K94689771	pinocembrin	CYP1B1 inhibitor
7493	-1.83	cp	BRD-K16444452	ibudilast	Leukotriene receptor antagonist
7494	-1.83	cp	BRD-K54142781	cirazoline	Adrenergic receptor agonist
7495	-1.83	cp	BRD-A90515964	guaifenesin	Expectorant
7496	-1.83	cp	BRD-K20920669	cromoglicic-acid	Immunosuppressant
7499	-1.85	cp	BRD-K29113274	ketoconazole	Sterol demethylase inhibitor
7502	-1.86	cp	BRD-K96670504	lonidamine	Glucokinase inhibitor
7504	-1.87	cp	BRD-K97309399	thiothixene	Dopamine receptor antagonist
7505	-1.87	cp	BRD-K25906698	immepip	Histamine receptor agonist
7506	-1.87	cp	BRD-K26997899	SA-792574	Microtubule inhibitor
7507	-1.87	cp	BRD-A16665823	butoconazole	Bacterial cell wall synthesis inhibitor
7515	-1.9	cp	BRD-K54790157	trioxsalen	DNA synthesis inhibitor
7516	-1.9	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
7517	-1.9	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
7518	-1.91	cp	BRD-A96255180	ribavirin	Antiviral
7520	-1.93	cp	BRD-K06024458	n-arachidonyl-GABA	cannabinoid receptor agonist
7522	-1.93	cp	BRD-A01826957	xanthinol	Vasodilator
7523	-1.94	cp	BRD-A54487287	cortisone	Glucocorticoid receptor agonist
7524	-1.94	cp	BRD-K15502390	nevirapine	Reverse transcriptase inhibitor
7526	-1.97	cp	BRD-K41160163	fenobam	Glutamate receptor antagonist
7531	-1.97	cp	BRD-K32536677	AGK-2	SIRT inhibitor
7534	-2	cp	BRD-A83237092	fulvestrant	Estrogen receptor antagonist
7538	-2.01	cp	BRD-K16551401	PNU-22394	Serotonin receptor agonist
7539	-2.01	cp	BRD-K44084986	Y-27632	Rho associated kinase inhibitor
7545	-2.04	cp	BRD-K82823804	SA-792987	PKC inhibitor
7546	-2.04	cp	BRD-K60770992	pergolide	Dopamine receptor agonist
7549	-2.08	cp	BRD-K62982419	cilomilast	Phosphodiesterase inhibitor
7553	-2.08	cp	BRD-K46056750	AZD-7762	CHK inhibitor
7554	-2.09	cp	BRD-K59753975	vindesine	Tubulin inhibitor
7555	-2.1	cp	BRD-K30480208	torasemide	Electrolyte reabsorption inhibitor
7557	-2.11	cp	BRD-A43974499	reboxetine	Adrenergic receptor antagonist
7558	-2.11	cp	BRD-K36638830	anabasine	Acetylcholine receptor agonist
7566	-2.15	cp	BRD-K65417056	meprylcaine	Local anesthetic
7567	-2.15	cp	BRD-A75479906	rimantadine	Antiviral
7579	-2.22	cp	BRD-K68202742	trichostatin-a	HDAC inhibitor
7580	-2.22	cp	BRD-K11663430	pyroxamide	HDAC inhibitor
7581	-2.22	cp	BRD-K97365803	PI-828	PI3K inhibitor
7589	-2.29	cp	BRD-K26521938	dinoprostone	Prostanoid receptor agonist
7590	-2.29	cp	BRD-K38477985	malonoben	Protein tyrosine kinase inhibitor
7592	-2.29	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
7597	-2.33	cp	BRD-K34154330	tracazolate	GABA receptor modulator
7598	-2.33	cp	BRD-A10355991	norketamine	Glutamate receptor antagonist
7599	-2.33	cp	BRD-K72541103	JAK3-inhibitor-I	JAK inhibitor
7600	-2.33	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
7603	-2.35	cp	BRD-K13664374	dichloroacetic-acid	Pyruvate dehydrogenase kinase inhibitor
7606	-2.36	cp	BRD-K13810148	givinostat	HDAC inhibitor
7607	-2.36	cp	BRD-A66927094	nemonapride	Dopamine receptor antagonist
7608	-2.37	cp	BRD-K72024482	MRS-1754	Adenosine receptor antagonist
7616	-2.43	cp	BRD-K95739795	tetrabenazine	Vesicular monoamine transporter inhibitor
7618	-2.46	cp	BRD-K23204545	busulfan	DNA inhibitor
7619	-2.47	cp	BRD-K04993501	cefixime	Bacterial cell wall synthesis inhibitor
7620	-2.47	cp	BRD-K71731651	PNU-120596	Acetylcholine receptor agonist
7621	-2.47	cp	BRD-K63089472	farnesylthioacetic-acid	Inhibitor of methyl esterification of farnesylated proteins
7622	-2.47	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
7623	-2.47	cp	BRD-K91904471	SD-169	p38 MAPK inhibitor
7624	-2.47	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
7630	-2.47	cp	BRD-K67637637	olopatadine	Histamine receptor antagonist
7631	-2.49	cp	BRD-K35377380	I-OMe-AG-538	IGF-1 inhibitor
7632	-2.5	cp	BRD-A29426959	carbinoxamine	Histamine receptor antagonist
7643	-2.57	cp	BRD-A17448384	beclometasone	Glucocorticoid receptor agonist
7644	-2.57	cp	BRD-K01638814	rilmenidine	Adrenergic receptor agonist
7652	-2.68	cp	BRD-A76093993	cromakalim	Potassium channel activator
7655	-2.71	cp	BRD-K18250272	propoxycaine	Local anesthetic
7663	-2.73	cp	BRD-A25234499	aminoglutethimide	Glucocorticoid receptor antagonist
7664	-2.74	cp	BRD-K93176058	AC-55649	Retinoid receptor agonist
7665	-2.75	cp	BRD-K86465814	HO-013	PPAR receptor agonist
7666	-2.75	cp	BRD-K30697463	desoximetasone	Glucocorticoid receptor agonist
7670	-2.78	cp	BRD-K89152108	liothyronine	Thyroid hormone stimulant
7672	-2.8	cp	BRD-K56509348	BMS-182874	Endothelin receptor antagonist
7676	-2.82	cp	BRD-A19661776	mianserin	Serotonin receptor antagonist
7677	-2.82	cp	BRD-K78280988	anandamide	Cannabinoid receptor agonist
7686	-2.85	cp	BRD-K28143534	cyproheptadine	Histamine receptor antagonist
7691	-2.89	cp	BRD-K11158509	tyrphostin-B44	EGFR inhibitor
7693	-2.89	cp	BRD-A45498368	WYE-125132	MTOR inhibitor
7699	-2.92	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
7700	-2.92	cp	BRD-A09539288	homatropine	Acetylcholine receptor antagonist
7704	-2.94	cp	BRD-K91601245	mercaptopurine	Immunosuppressant
7709	-2.99	cp	BRD-K28137194	loreclezole	GABA receptor agonist
7711	-3	cp	BRD-K96354014	nifedipine	Calcium channel blocker
7713	-3.03	cp	BRD-K40965114	cyanopindolol	Adrenergic receptor antagonist
7717	-3.07	cp	BRD-K99447003	enalaprilat	ACE inhibitor
7723	-3.1	cp	BRD-K00184207	GR-206	Aryl hydrocarbon receptor ligand
7726	-3.14	cp	BRD-A01317026	7,8-dihydro-L-biopterin	Dihydroneopterin aldolase inhibitor
7728	-3.21	cp	BRD-K55420858	mirin	MRE11A exonuclease inhibitor
7729	-3.21	cp	BRD-K48735772	PD-158780	EGFR inhibitor
7733	-3.23	cp	BRD-K74514084	pazopanib	KIT inhibitor
7735	-3.26	cp	BRD-K62736196	guanabenz	-666
7736	-3.27	cp	BRD-K07265709	razoxane	Chelating agent
7737	-3.28	cp	BRD-K91442916	CAM-9-026	Membrane metalloendopeptidase inhibitor
7738	-3.28	cp	BRD-K32584078	BML-257	AKT inhibitor
7739	-3.29	cp	BRD-K37194137	III606050	Cytochrome P450 inhibitor
7741	-3.31	cp	BRD-A67981824	cefotaxime	Bacterial cell wall synthesis inhibitor
7742	-3.31	cp	BRD-K85383046	IAA-94	Chloride channel blocker
7749	-3.35	cp	BRD-K37720887	SB-525334	TGF beta receptor inhibitor
7750	-3.35	cp	BRD-A95513702	androsta-1,4-dien-3,17-dione	Aromatase inhibitor
7754	-3.42	cp	BRD-K90733503	cefalexin	Bacterial cell wall synthesis inhibitor
7755	-3.42	cp	BRD-A30815329	felodipine	Calcium channel blocker
7757	-3.43	cp	BRD-K82109576	vincristine	Tubulin inhibitor
7758	-3.45	cp	BRD-K73838513	cinacalcet	Calcium channel activator
7761	-3.49	cp	BRD-K81062487	taurocholic-acid	Bile acid
7762	-3.49	cp	BRD-K50866992	tropisetron	Serotonin receptor antagonist
7763	-3.5	cp	BRD-K95402279	geranylgeraniol	Farnesyltransferase inhibitor
7766	-3.52	cp	BRD-K13356952	methazolamide	Carbonic anhydrase inhibitor
7767	-3.52	cp	BRD-K56614220	clofazimine	GK0582 inhibitor
7768	-3.52	cp	BRD-A65615053	zacopride	Serotonin receptor antagonist
7772	-3.56	cp	BRD-A62434282	goserelin	Gonadotropin releasing factor hormone receptor agonist
7776	-3.59	cp	BRD-A03359064	ICI-89406	Adrenergic receptor antagonist
7779	-3.63	cp	BRD-U66370498	androstanol	CAR antagonist
7781	-3.63	cp	BRD-A79803969	memantine	Glutamate receptor antagonist
7785	-3.66	cp	BRD-A31800922	procyclidine	Acetylcholine receptor antagonist
7787	-3.71	cp	BRD-K66206289	lobeline	Acetylcholine receptor antagonist
7792	-3.76	cp	BRD-K40213712	SAL-1	Adenosine receptor antagonist
7795	-3.83	cp	BRD-A10070317	propranolol	Adrenergic receptor antagonist
7800	-3.85	cp	BRD-K16478699	PLX-4720	RAF inhibitor
7801	-3.86	cp	BRD-K28075147	biochanin-a	Estrogen receptor agonist
7805	-3.93	cp	BRD-K39339537	epirizole	Cyclooxygenase inhibitor
7806	-3.95	cp	BRD-K81855038	roxatidine	Histamine receptor antagonist
7808	-3.95	cp	BRD-A35108200	dexamethasone	Glucocorticoid receptor agonist
7809	-3.96	cp	BRD-K79437791	acetyl-farnesyl-cysteine	Inhibitor of methylation of endogenous isoprenylated proteins
7812	-3.97	cp	BRD-K18855837	varenicline	Acetylcholine receptor agonist
7818	-4.09	cp	BRD-A04352665	maraviroc	CC chemokine receptor antagonist
7821	-4.14	cp	BRD-K92731339	perindopril	ACE inhibitor
7823	-4.16	cp	BRD-A45543382	metrizamide	Radiopaque medium
7824	-4.19	cp	BRD-K33204703	AG-370	PDGFR receptor inhibitor
7829	-4.23	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
7830	-4.23	cp	BRD-K72726508	arcyriaflavin-a	CDK inhibitor
7840	-4.33	cp	BRD-A93424738	dexamethasone	Glucocorticoid receptor agonist
7842	-4.34	cp	BRD-A20131130	2',5'-dideoxyadenosine	Adenylyl cyclase inhibitor
7843	-4.37	cp	BRD-K40619305	larixinic-acid	Compound that interacts with metal centers
7846	-4.39	cp	BRD-K12184916	dactolisib	MTOR inhibitor
7850	-4.47	cp	BRD-K64402243	ivachtin	Caspase inhibitor
7853	-4.48	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
7856	-4.51	cp	BRD-A16444946	acarbose	Glucosidase inhibitor
7857	-4.51	cp	BRD-K14807180	SB-221284	Serotonin receptor antagonist
7861	-4.57	cp	BRD-K64881305	ispinesib	Kinesin-like spindle protein inhibitor
7871	-4.72	cp	BRD-K86595100	chlordiazepoxide	Benzodiazepine receptor agonist
7877	-4.76	cp	BRD-A42346008	metanephrine	Epinephrine metabolite
7878	-4.79	cp	BRD-K39965020	doconexent	PPAR receptor agonist
7884	-4.87	cp	BRD-K41051431	mecillinam	Bacterial cell wall synthesis inhibitor
7885	-4.93	cp	BRD-K61480498	epoxycholesterol	LXR agonist
7889	-4.97	cp	BRD-K43880410	pregnenolone	glutamate receptor modulator
7891	-5.01	cp	BRD-A00100033	nifurtimox	DNA inhibitor
7892	-5.01	cp	BRD-K17896185	FIT	Opioid receptor agonist
7895	-5.06	cp	BRD-K68191783	ALW-II-38-3	Ephrin inhibitor
7897	-5.11	cp	BRD-K47761761	PD-168077	Dopamine receptor agonist
